file_name,element_id,amount,unit_ref,decimals,contextref
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,236314000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:costofsales,200732000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:costofsales,184631000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:grossprofit,51198000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:grossprofit,51682000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:sellinggeneralandadministrativeexpenses,50679000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:sellinggeneralandadministrativeexpenses,49803000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,518000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,1878000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:interestincomenoi,24000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:interestincomenoi,25000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:dividendsincomenoi,302000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:dividendsincomenoi,336000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:gainonsalesofscraps2noi,460000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:gainonsalesofscraps2noi,481000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:equityinearningsofaffiliatesnoi,152000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:equityinearningsofaffiliatesnoi,258000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:othernoi,833000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:othernoi,553000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:nonoperatingincome,1773000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:nonoperatingincome,1654000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:interestexpensesnoe,443000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:interestexpensesnoe,418000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:salesdiscountsnoe,719000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:salesdiscountsnoe,684000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:othernoe,362000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:othernoe,530000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:nonoperatingexpenses,1525000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:nonoperatingexpenses,1633000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:ordinaryincome,765000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:ordinaryincome,1900000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:gainonsalesofnoncurrentassetsei,20000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:gainonsalesofnoncurrentassetsei,15000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:gainonsalesofinvestmentsecuritiesei,14000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:gainonsalesofinvestmentsecuritiesei,0,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:otherei,2000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:otherei,0,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:extraordinaryincome,38000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:extraordinaryincome,16000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:lossonsalesofnoncurrentassetsel,12000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:lossonsalesofnoncurrentassetsel,11000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:lossonretirementofnoncurrentassetsel,142000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:lossonretirementofnoncurrentassetsel,224000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:impairmentlossel,0,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:lossonvaluationofinvestmentsecuritiesel,61000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:lossonvaluationofinvestmentsecuritiesel,650000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:otherel,0,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:extraordinaryloss,216000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:extraordinaryloss,886000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:incomebeforeincometaxes,587000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:incomebeforeincometaxes,1030000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:incometaxes,805000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:incometaxes,1410000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:profitloss,-217000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:profitloss,-379000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:profitlossattributabletononcontrollinginterests,199000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:profitlossattributabletononcontrollinginterests,269000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:profitlossattributabletoownersofparent,-417000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:profitlossattributabletoownersofparent,-649000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:profitloss,-217000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:profitloss,-379000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecuritiesnetoftaxoci,-1098000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:valuationdifferenceonavailableforsalesecuritiesnetoftaxoci,187000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:deferredgainsorlossesonhedgesnetoftaxoci,-148000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:deferredgainsorlossesonhedgesnetoftaxoci,-29000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:foreigncurrencytranslationadjustmentnetoftaxoci,5000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:foreigncurrencytranslationadjustmentnetoftaxoci,329000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:remeasurementsofdefinedbenefitplansnetoftaxoci,681000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:remeasurementsofdefinedbenefitplansnetoftaxoci,179000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:shareofothercomprehensiveincomeofassociatesaccountedforusingequitymethodoci,-5000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:shareofothercomprehensiveincomeofassociatesaccountedforusingequitymethodoci,-1000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:othercomprehensiveincome,-565000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:othercomprehensiveincome,666000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:comprehensiveincome,-783000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:comprehensiveincome,287000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:comprehensiveincomeattributabletoownersoftheparent,-979000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:comprehensiveincomeattributabletoownersoftheparent,25000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:comprehensiveincomeattributabletononcontrollinginterests,195000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:comprehensiveincomeattributabletononcontrollinginterests,261000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:tradenotesreceivabletransferredbyendorsement,77000000,,-6,Prior1YearInstant
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:tradenotesreceivabletransferredbyendorsement,85000000,,-6,CurrentQuarterInstant
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,152252000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000ConstructionMaterialsReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,34345000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000MaterialReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,29823000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000CommercialFacilityReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,35418000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000InternationalReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,251839000000,,-6,Prior1YTDDuration_ReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,91000000,,-6,Prior1YTDDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,251930000000,,-6,Prior1YTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,251930000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,2486000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000ConstructionMaterialsReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,28580000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000MaterialReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,156000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000CommercialFacilityReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,104000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000InternationalReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,31328000000,,-6,Prior1YTDDuration_ReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,31328000000,,-6,Prior1YTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,-31328000000,,-6,Prior1YTDDuration_ReconcilingItemsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,154739000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000ConstructionMaterialsReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,62925000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000MaterialReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,29980000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000CommercialFacilityReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,35523000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000InternationalReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,283167000000,,-6,Prior1YTDDuration_ReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,91000000,,-6,Prior1YTDDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,283259000000,,-6,Prior1YTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,-31328000000,,-6,Prior1YTDDuration_ReconcilingItemsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,251930000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,774000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000ConstructionMaterialsReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,2122000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000MaterialReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,-81000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000CommercialFacilityReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,-2182000000,,-6,Prior1YTDDuration_jpcrp040300-q3r_E26831-000InternationalReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,633000000,,-6,Prior1YTDDuration_ReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,70000000,,-6,Prior1YTDDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,704000000,,-6,Prior1YTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,-185000000,,-6,Prior1YTDDuration_ReconcilingItemsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,518000000,,-6,Prior1YTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,146799000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000ConstructionMaterialsReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,30000000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000MaterialReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,28423000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000CommercialFacilityReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,31000000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000InternationalReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,236224000000,,-6,CurrentYTDDuration_ReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,89000000,,-6,CurrentYTDDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,236314000000,,-6,CurrentYTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:revenuesfromexternalcustomers,236314000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,2696000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000ConstructionMaterialsReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,26591000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000MaterialReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,52000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000CommercialFacilityReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,55000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000InternationalReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,29395000000,,-6,CurrentYTDDuration_ReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,29395000000,,-6,CurrentYTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jpcrp_cor:transactionswithothersegments,-29395000000,,-6,CurrentYTDDuration_ReconcilingItemsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,149496000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000ConstructionMaterialsReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,56592000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000MaterialReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,28475000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000CommercialFacilityReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,31055000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000InternationalReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,265619000000,,-6,CurrentYTDDuration_ReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,89000000,,-6,CurrentYTDDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,265709000000,,-6,CurrentYTDDuration_TotalOfReportableSegmentsAndOthersMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,-29395000000,,-6,CurrentYTDDuration_ReconcilingItemsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:netsales,236314000000,,-6,CurrentYTDDuration
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,3544000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000ConstructionMaterialsReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,1049000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000MaterialReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,192000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000CommercialFacilityReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,-2761000000,,-6,CurrentYTDDuration_jpcrp040300-q3r_E26831-000InternationalReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,2026000000,,-6,CurrentYTDDuration_ReportableSegmentsMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,-108000000,,-6,CurrentYTDDuration_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember
jpcrp040300-q3r-001_E26831-000_2020-02-29_01_2020-04-06.xbrl,jppfs_cor:operatingincome,1917000000,,-6,CurrentYTDDuration_TotalOfReportableSegmentsAndOthersMember
